,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90,Y_Q
75634,2018,Q3,Interior,Cariboo Memorial Hospital,Cholecystectomy,3,20,1.5,5.0,18_Q3
75635,2018,Q3,Interior,Cariboo Memorial Hospital,D&C and Related Surgery,5,43,1.3,5.2,18_Q3
75636,2018,Q3,Interior,Cariboo Memorial Hospital,Fallopian Tube/Ovarian Surgery,6,12,1.9,6.6,18_Q3
75637,2018,Q3,Interior,Cariboo Memorial Hospital,Hernia Repair - Abdominal,11,46,2.2,5.0,18_Q3
75638,2018,Q3,Interior,Cariboo Memorial Hospital,Other Urology Surgery,3,13,1.1,5.6,18_Q3
75639,2018,Q3,Interior,Cariboo Memorial Hospital,Uterine Surgery,12,41,5.3,9.5,18_Q3
75641,2018,Q3,Interior,Creston Valley Hospital,Dental Surgery,7,12,5.0,18.5,18_Q3
75642,2018,Q3,Interior,East Kootenay Regional Hospital,All Other Procedures,13,12,4.8,14.8,18_Q3
75644,2018,Q3,Interior,East Kootenay Regional Hospital,Biopsy in OR,11,9,3.1,7.4,18_Q3
75645,2018,Q3,Interior,East Kootenay Regional Hospital,Bladder Surgery,6,16,1.9,4.9,18_Q3
75646,2018,Q3,Interior,East Kootenay Regional Hospital,Cataract Surgery,182,376,6.4,16.7,18_Q3
75647,2018,Q3,Interior,East Kootenay Regional Hospital,Cholecystectomy,26,26,6.1,23.2,18_Q3
75648,2018,Q3,Interior,East Kootenay Regional Hospital,Cyst/Ganglion Removal,10,5,15.4,37.3,18_Q3
75649,2018,Q3,Interior,East Kootenay Regional Hospital,D&C and Related Surgery,21,16,4.0,14.9,18_Q3
75650,2018,Q3,Interior,East Kootenay Regional Hospital,Dental Surgery,10,5,7.7,11.8,18_Q3
75651,2018,Q3,Interior,East Kootenay Regional Hospital,Excision Lesion/Tumour,24,13,9.9,18.8,18_Q3
75652,2018,Q3,Interior,East Kootenay Regional Hospital,Fallopian Tube/Ovarian Surgery,27,25,11.3,29.9,18_Q3
75653,2018,Q3,Interior,East Kootenay Regional Hospital,Fracture Repair,5,5,0.7,11.9,18_Q3
75654,2018,Q3,Interior,East Kootenay Regional Hospital,Hand/Wrist Surgery,18,11,2.0,18.7,18_Q3
75655,2018,Q3,Interior,East Kootenay Regional Hospital,Hernia Repair - Abdominal,45,28,13.1,32.6,18_Q3
75656,2018,Q3,Interior,East Kootenay Regional Hospital,Hip Replacement,101,35,24.1,36.1,18_Q3
75657,2018,Q3,Interior,East Kootenay Regional Hospital,Kidney/Bladder Stone Removal,5,9,4.0,18.3,18_Q3
75658,2018,Q3,Interior,East Kootenay Regional Hospital,Knee - ACL Repair,8,7,24.1,28.9,18_Q3
75659,2018,Q3,Interior,East Kootenay Regional Hospital,Knee - Meniscectomy,69,29,30.1,36.0,18_Q3
75660,2018,Q3,Interior,East Kootenay Regional Hospital,Knee Replacement,203,48,32.5,50.8,18_Q3
75661,2018,Q3,Interior,East Kootenay Regional Hospital,Male Reproductive Surgery,3,5,6.1,23.4,18_Q3
75662,2018,Q3,Interior,East Kootenay Regional Hospital,Mastectomy,11,29,2.3,3.3,18_Q3
75663,2018,Q3,Interior,East Kootenay Regional Hospital,Myringotomy,12,13,9.0,16.3,18_Q3
75664,2018,Q3,Interior,East Kootenay Regional Hospital,Nasal Surgery,66,27,27.6,40.8,18_Q3
75665,2018,Q3,Interior,East Kootenay Regional Hospital,Other Joint Reconstruction,25,10,22.1,39.9,18_Q3
75666,2018,Q3,Interior,East Kootenay Regional Hospital,Other Orthopaedic Surgery,58,27,7.0,27.3,18_Q3
75667,2018,Q3,Interior,East Kootenay Regional Hospital,Other Urology Surgery,3,7,5.6,13.9,18_Q3
75668,2018,Q3,Interior,East Kootenay Regional Hospital,Prostate Surgery,8,9,4.6,9.3,18_Q3
75669,2018,Q3,Interior,East Kootenay Regional Hospital,Shoulder Surgery,32,17,9.1,26.1,18_Q3
75670,2018,Q3,Interior,East Kootenay Regional Hospital,Sinus Surgery,35,6,29.1,38.4,18_Q3
75671,2018,Q3,Interior,East Kootenay Regional Hospital,Skin Tumour Removal,11,7,2.4,6.1,18_Q3
75672,2018,Q3,Interior,East Kootenay Regional Hospital,Spinal/Back Surgery,58,14,46.4,50.4,18_Q3
75673,2018,Q3,Interior,East Kootenay Regional Hospital,Tonsillectomy/Adenoidectomy,120,51,20.7,32.0,18_Q3
75674,2018,Q3,Interior,East Kootenay Regional Hospital,Uterine Surgery,23,40,7.8,20.3,18_Q3
75675,2018,Q3,Interior,East Kootenay Regional Hospital,Vascular Surgery - Other,3,6,2.5,4.3,18_Q3
75677,2018,Q3,Interior,Elk Valley Hospital,Dental Surgery,9,13,5.9,10.9,18_Q3
75678,2018,Q3,Interior,Elk Valley Hospital,Male Reproductive Surgery,3,19,4.0,11.8,18_Q3
75680,2018,Q3,Interior,Golden And District General Hospital,Dental Surgery,3,7,2.7,4.5,18_Q3
75681,2018,Q3,Interior,Golden And District General Hospital,Knee - Meniscectomy,3,5,2.0,2.1,18_Q3
75682,2018,Q3,Interior,Golden And District General Hospital,Knee Arthroscopy,5,19,2.0,2.1,18_Q3
75683,2018,Q3,Interior,Golden And District General Hospital,Ligament Surgery,3,9,2.0,2.1,18_Q3
75684,2018,Q3,Interior,Kelowna General Hospital,Abdominoplasty,25,5,36.1,39.7,18_Q3
75685,2018,Q3,Interior,Kelowna General Hospital,All Other Procedures,111,80,4.1,21.1,18_Q3
75687,2018,Q3,Interior,Kelowna General Hospital,Aortic Aneurysm Repair,9,17,3.9,5.9,18_Q3
75688,2018,Q3,Interior,Kelowna General Hospital,Biopsy in OR,32,95,2.3,4.7,18_Q3
75689,2018,Q3,Interior,Kelowna General Hospital,Bladder Surgery,66,77,2.9,14.4,18_Q3
75690,2018,Q3,Interior,Kelowna General Hospital,Bowel Resection,44,38,3.1,18.4,18_Q3
75691,2018,Q3,Interior,Kelowna General Hospital,Breast Biopsy,6,17,2.7,5.3,18_Q3
75692,2018,Q3,Interior,Kelowna General Hospital,Breast Reconstruction,86,28,8.1,37.6,18_Q3
75693,2018,Q3,Interior,Kelowna General Hospital,Breast Reduction,263,36,36.9,45.6,18_Q3
75694,2018,Q3,Interior,Kelowna General Hospital,Cataract Surgery,684,670,11.7,31.8,18_Q3
75695,2018,Q3,Interior,Kelowna General Hospital,Cholecystectomy,130,45,7.0,37.6,18_Q3
75696,2018,Q3,Interior,Kelowna General Hospital,Colostomy/Ileostomy,18,20,15.2,33.9,18_Q3
75697,2018,Q3,Interior,Kelowna General Hospital,Cone Biopsy,3,6,3.8,15.4,18_Q3
75698,2018,Q3,Interior,Kelowna General Hospital,Cranial Surgery,8,24,1.6,7.9,18_Q3
75699,2018,Q3,Interior,Kelowna General Hospital,D&C and Related Surgery,91,65,7.6,19.2,18_Q3
75700,2018,Q3,Interior,Kelowna General Hospital,Dental Surgery,12,7,15.6,36.1,18_Q3
75701,2018,Q3,Interior,Kelowna General Hospital,Endarterectomy,6,21,1.1,3.1,18_Q3
75702,2018,Q3,Interior,Kelowna General Hospital,Esophagectomy,3,7,2.7,4.4,18_Q3
75703,2018,Q3,Interior,Kelowna General Hospital,Excision Lesion/Tumour,21,45,5.7,14.7,18_Q3
75704,2018,Q3,Interior,Kelowna General Hospital,Facial Bone Reconstruction,18,20,7.7,17.1,18_Q3
75705,2018,Q3,Interior,Kelowna General Hospital,Fallopian Tube/Ovarian Surgery,72,29,5.7,11.7,18_Q3
75706,2018,Q3,Interior,Kelowna General Hospital,Foot/Ankle Surgery,57,58,27.0,35.2,18_Q3
75707,2018,Q3,Interior,Kelowna General Hospital,Fracture Repair,13,11,3.9,14.3,18_Q3
75708,2018,Q3,Interior,Kelowna General Hospital,Free Flap Graft,3,8,4.5,11.0,18_Q3
75709,2018,Q3,Interior,Kelowna General Hospital,Hand/Wrist Surgery,54,11,9.9,41.3,18_Q3
75710,2018,Q3,Interior,Kelowna General Hospital,Hernia Repair - Abdominal,240,99,14.7,51.8,18_Q3
75711,2018,Q3,Interior,Kelowna General Hospital,Hernia Repair - Hiatal,36,8,14.9,32.1,18_Q3
75712,2018,Q3,Interior,Kelowna General Hospital,Hip Replacement,290,178,14.7,35.9,18_Q3
75713,2018,Q3,Interior,Kelowna General Hospital,Kidney/Bladder Stone Removal,25,50,5.1,10.0,18_Q3
75714,2018,Q3,Interior,Kelowna General Hospital,Knee - ACL Repair,56,47,13.7,34.4,18_Q3
75715,2018,Q3,Interior,Kelowna General Hospital,Knee - Meniscectomy,22,22,16.8,42.3,18_Q3
75716,2018,Q3,Interior,Kelowna General Hospital,Knee Arthroscopy,63,30,4.8,33.0,18_Q3
75717,2018,Q3,Interior,Kelowna General Hospital,Knee Replacement,590,257,25.1,48.7,18_Q3
75718,2018,Q3,Interior,Kelowna General Hospital,Laparoscopy,7,11,3.1,9.6,18_Q3
75719,2018,Q3,Interior,Kelowna General Hospital,Ligament Surgery,10,6,22.1,37.6,18_Q3
75720,2018,Q3,Interior,Kelowna General Hospital,Lung Surgery,18,39,3.4,6.4,18_Q3
75721,2018,Q3,Interior,Kelowna General Hospital,Male Reproductive Surgery,15,21,4.4,25.7,18_Q3
75722,2018,Q3,Interior,Kelowna General Hospital,Mastectomy,20,57,2.7,9.0,18_Q3
75723,2018,Q3,Interior,Kelowna General Hospital,Mastoidectomy,7,16,5.4,10.4,18_Q3
75724,2018,Q3,Interior,Kelowna General Hospital,Myringotomy,7,13,2.6,8.2,18_Q3
75725,2018,Q3,Interior,Kelowna General Hospital,Nasal Surgery,54,41,13.0,38.9,18_Q3
75726,2018,Q3,Interior,Kelowna General Hospital,Nerve Surgery,13,16,4.3,13.4,18_Q3
75727,2018,Q3,Interior,Kelowna General Hospital,Other Ear Surgery,10,5,11.3,18.1,18_Q3
75728,2018,Q3,Interior,Kelowna General Hospital,Other Eye Surgery,89,20,12.6,45.5,18_Q3
75729,2018,Q3,Interior,Kelowna General Hospital,Other Joint Reconstruction,44,22,13.1,34.1,18_Q3
75730,2018,Q3,Interior,Kelowna General Hospital,Other Orthopaedic Surgery,174,113,6.9,36.1,18_Q3
75731,2018,Q3,Interior,Kelowna General Hospital,Other Urology Surgery,32,44,4.4,16.7,18_Q3
75732,2018,Q3,Interior,Kelowna General Hospital,Parotidectomy,3,6,6.3,9.0,18_Q3
75733,2018,Q3,Interior,Kelowna General Hospital,Prostate Surgery,46,85,3.6,11.4,18_Q3
75734,2018,Q3,Interior,Kelowna General Hospital,Rectal Surgery,82,24,13.1,50.3,18_Q3
75735,2018,Q3,Interior,Kelowna General Hospital,Scope of Chest,11,31,2.0,3.7,18_Q3
75736,2018,Q3,Interior,Kelowna General Hospital,Shoulder Surgery,86,41,16.9,30.3,18_Q3
75737,2018,Q3,Interior,Kelowna General Hospital,Sinus Surgery,16,16,7.8,16.1,18_Q3
75738,2018,Q3,Interior,Kelowna General Hospital,Skin Surgery,40,20,3.6,34.9,18_Q3
75739,2018,Q3,Interior,Kelowna General Hospital,Skin Tumour Removal,25,34,4.8,13.7,18_Q3
75740,2018,Q3,Interior,Kelowna General Hospital,Spinal/Back Surgery,190,137,8.7,19.5,18_Q3
75741,2018,Q3,Interior,Kelowna General Hospital,Tendon Surgery,23,10,9.7,38.4,18_Q3
75742,2018,Q3,Interior,Kelowna General Hospital,Thoracotomy,3,8,1.9,4.2,18_Q3
75743,2018,Q3,Interior,Kelowna General Hospital,Thyroidectomy,20,12,12.7,36.3,18_Q3
75744,2018,Q3,Interior,Kelowna General Hospital,Tonsillectomy/Adenoidectomy,26,38,4.4,12.4,18_Q3
75745,2018,Q3,Interior,Kelowna General Hospital,Tympanoplasty,16,14,6.9,18.6,18_Q3
75746,2018,Q3,Interior,Kelowna General Hospital,Uterine Surgery,129,105,9.4,23.8,18_Q3
75747,2018,Q3,Interior,Kelowna General Hospital,Vaginal Repair,33,10,3.9,12.7,18_Q3
75748,2018,Q3,Interior,Kelowna General Hospital,Varicose Veins Ligation/Stripping,42,5,64.1,77.5,18_Q3
75749,2018,Q3,Interior,Kelowna General Hospital,Vascular Bypass Graft - Non Cardiac,3,24,2.6,7.3,18_Q3
75750,2018,Q3,Interior,Kelowna General Hospital,Vascular Surgery - Other,12,45,2.3,7.4,18_Q3
75751,2018,Q3,Interior,Kelowna General Hospital,Wound/Laceration Care,3,11,0.4,5.4,18_Q3
75752,2018,Q3,Interior,Kootenay Boundary Regional Hospital,All Other Procedures,9,15,3.6,8.4,18_Q3
75754,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Bowel Resection,3,11,2.4,4.1,18_Q3
75755,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Breast Biopsy,5,8,2.9,4.8,18_Q3
75756,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Cholecystectomy,17,20,3.2,12.4,18_Q3
75757,2018,Q3,Interior,Kootenay Boundary Regional Hospital,D&C and Related Surgery,8,9,1.0,3.1,18_Q3
75758,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Fallopian Tube/Ovarian Surgery,8,7,2.1,18.2,18_Q3
75759,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Fracture Repair,3,14,0.4,5.5,18_Q3
75760,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Hand/Wrist Surgery,40,16,14.6,29.1,18_Q3
75761,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Hernia Repair - Abdominal,67,42,16.6,37.3,18_Q3
75762,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Hip Replacement,29,46,13.7,29.1,18_Q3
75763,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Kidney/Bladder Stone Removal,18,16,4.8,10.6,18_Q3
75764,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Knee - ACL Repair,20,5,20.7,33.7,18_Q3
75765,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Knee - Meniscectomy,9,51,4.6,32.4,18_Q3
75766,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Knee Arthroscopy,50,20,9.0,29.9,18_Q3
75767,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Knee Replacement,57,54,18.9,31.7,18_Q3
75768,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Mastectomy,3,11,3.1,5.9,18_Q3
75769,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Nasal Surgery,15,11,30.3,50.6,18_Q3
75770,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Other Joint Reconstruction,19,17,7.1,29.8,18_Q3
75771,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Other Orthopaedic Surgery,56,50,4.9,28.7,18_Q3
75772,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Other Urology Surgery,5,9,3.7,10.1,18_Q3
75773,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Prostate Surgery,23,33,4.6,25.1,18_Q3
75774,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Rectal Surgery,3,5,5.3,23.1,18_Q3
75775,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Shoulder Surgery,54,50,4.8,25.4,18_Q3
75776,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Skin Tumour Removal,6,10,4.4,14.0,18_Q3
75777,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Tendon Surgery,3,9,5.6,18.3,18_Q3
75778,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Tonsillectomy/Adenoidectomy,16,13,17.7,30.7,18_Q3
75779,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Uterine Surgery,9,18,3.6,6.1,18_Q3
75780,2018,Q3,Interior,Kootenay Boundary Regional Hospital,Wound/Laceration Care,3,7,2.0,6.6,18_Q3
75782,2018,Q3,Interior,Kootenay Lake Hospital,Cataract Surgery,568,322,15.4,34.9,18_Q3
75783,2018,Q3,Interior,Kootenay Lake Hospital,D&C and Related Surgery,5,7,1.4,2.4,18_Q3
75784,2018,Q3,Interior,Kootenay Lake Hospital,Dental Surgery,37,45,6.1,14.8,18_Q3
75785,2018,Q3,Interior,Kootenay Lake Hospital,Fallopian Tube/Ovarian Surgery,3,10,4.1,8.7,18_Q3
75786,2018,Q3,Interior,Kootenay Lake Hospital,Knee - Meniscectomy,3,15,2.0,7.6,18_Q3
75787,2018,Q3,Interior,Kootenay Lake Hospital,Knee Arthroscopy,3,6,3.7,7.9,18_Q3
75788,2018,Q3,Interior,Kootenay Lake Hospital,Uterine Surgery,7,12,1.1,2.3,18_Q3
75790,2018,Q3,Interior,Lillooet Hospital And Health Centre,Dental Surgery,5,10,14.6,22.4,18_Q3
75791,2018,Q3,Interior,Penticton Regional Hospital,All Other Procedures,8,16,4.2,22.6,18_Q3
75793,2018,Q3,Interior,Penticton Regional Hospital,Biopsy in OR,3,10,3.0,8.7,18_Q3
75794,2018,Q3,Interior,Penticton Regional Hospital,Bladder Surgery,10,28,2.6,5.9,18_Q3
75795,2018,Q3,Interior,Penticton Regional Hospital,Bowel Resection,12,20,3.5,9.7,18_Q3
75796,2018,Q3,Interior,Penticton Regional Hospital,Breast Biopsy,3,8,7.1,7.8,18_Q3
75797,2018,Q3,Interior,Penticton Regional Hospital,Cholecystectomy,26,19,9.4,20.9,18_Q3
75798,2018,Q3,Interior,Penticton Regional Hospital,D&C and Related Surgery,28,33,3.3,12.0,18_Q3
75799,2018,Q3,Interior,Penticton Regional Hospital,Excision Lesion/Tumour,11,18,4.7,9.8,18_Q3
75800,2018,Q3,Interior,Penticton Regional Hospital,Fallopian Tube/Ovarian Surgery,19,29,3.3,9.3,18_Q3
75801,2018,Q3,Interior,Penticton Regional Hospital,Hand/Wrist Surgery,35,17,8.0,23.0,18_Q3
75802,2018,Q3,Interior,Penticton Regional Hospital,Hernia Repair - Abdominal,93,53,12.6,24.1,18_Q3
75803,2018,Q3,Interior,Penticton Regional Hospital,Hernia Repair - Hiatal,9,5,19.6,26.1,18_Q3
75804,2018,Q3,Interior,Penticton Regional Hospital,Hip Replacement,210,47,26.9,65.6,18_Q3
75805,2018,Q3,Interior,Penticton Regional Hospital,Kidney/Bladder Stone Removal,10,15,2.7,6.2,18_Q3
75806,2018,Q3,Interior,Penticton Regional Hospital,Knee - Meniscectomy,19,19,9.0,13.3,18_Q3
75807,2018,Q3,Interior,Penticton Regional Hospital,Knee Arthroscopy,28,9,6.7,18.1,18_Q3
75808,2018,Q3,Interior,Penticton Regional Hospital,Knee Replacement,258,53,32.3,57.5,18_Q3
75809,2018,Q3,Interior,Penticton Regional Hospital,Laparoscopy,7,10,7.1,10.6,18_Q3
75810,2018,Q3,Interior,Penticton Regional Hospital,Male Reproductive Surgery,14,17,13.4,33.8,18_Q3
75811,2018,Q3,Interior,Penticton Regional Hospital,Mastectomy,6,26,2.7,5.1,18_Q3
75812,2018,Q3,Interior,Penticton Regional Hospital,Nasal Surgery,30,8,20.4,28.8,18_Q3
75813,2018,Q3,Interior,Penticton Regional Hospital,Other Joint Reconstruction,24,13,14.3,19.3,18_Q3
75814,2018,Q3,Interior,Penticton Regional Hospital,Other Orthopaedic Surgery,31,19,11.0,25.3,18_Q3
75815,2018,Q3,Interior,Penticton Regional Hospital,Other Urology Surgery,14,13,8.0,20.2,18_Q3
75816,2018,Q3,Interior,Penticton Regional Hospital,Prostate Surgery,23,34,5.8,16.5,18_Q3
75817,2018,Q3,Interior,Penticton Regional Hospital,Shoulder Surgery,27,23,9.9,27.1,18_Q3
75818,2018,Q3,Interior,Penticton Regional Hospital,Sinus Surgery,52,23,25.9,34.4,18_Q3
75819,2018,Q3,Interior,Penticton Regional Hospital,Skin Tumour Removal,6,8,5.0,9.7,18_Q3
75820,2018,Q3,Interior,Penticton Regional Hospital,Thyroidectomy,8,6,9.0,19.4,18_Q3
75821,2018,Q3,Interior,Penticton Regional Hospital,Uterine Surgery,41,45,5.1,11.3,18_Q3
75822,2018,Q3,Interior,Penticton Regional Hospital,Vaginal Repair,8,17,5.6,11.5,18_Q3
75824,2018,Q3,Interior,Pleasant Valley Health Centre,Cataract Surgery,620,723,11.4,34.7,18_Q3
75826,2018,Q3,Interior,Queen Victoria Hospital,Dental Surgery,3,5,1.9,4.6,18_Q3
75827,2018,Q3,Interior,Queen Victoria Hospital,Hand/Wrist Surgery,3,5,4.1,18.7,18_Q3
75828,2018,Q3,Interior,Queen Victoria Hospital,Hernia Repair - Abdominal,3,14,6.9,16.5,18_Q3
75829,2018,Q3,Interior,Queen Victoria Hospital,Knee Arthroscopy,3,16,2.4,4.9,18_Q3
75830,2018,Q3,Interior,Royal Inland Hospital,All Other Procedures,37,38,2.6,20.9,18_Q3
75832,2018,Q3,Interior,Royal Inland Hospital,Aortic Aneurysm Repair,3,6,0.2,2.8,18_Q3
75833,2018,Q3,Interior,Royal Inland Hospital,Biopsy in OR,3,10,1.8,15.0,18_Q3
75834,2018,Q3,Interior,Royal Inland Hospital,Bladder Surgery,76,50,5.0,10.6,18_Q3
75835,2018,Q3,Interior,Royal Inland Hospital,Bowel Resection,9,30,2.3,4.0,18_Q3
75836,2018,Q3,Interior,Royal Inland Hospital,Breast Biopsy,8,16,2.1,5.7,18_Q3
75837,2018,Q3,Interior,Royal Inland Hospital,Breast Reconstruction,14,16,6.0,21.3,18_Q3
75838,2018,Q3,Interior,Royal Inland Hospital,Breast Reduction,50,29,11.4,23.0,18_Q3
75839,2018,Q3,Interior,Royal Inland Hospital,Cataract Surgery,805,594,14.9,25.3,18_Q3
75840,2018,Q3,Interior,Royal Inland Hospital,Cholecystectomy,30,30,4.6,16.1,18_Q3
75841,2018,Q3,Interior,Royal Inland Hospital,Cranial Surgery,5,11,0.9,4.9,18_Q3
75842,2018,Q3,Interior,Royal Inland Hospital,D&C and Related Surgery,34,42,6.1,13.8,18_Q3
75843,2018,Q3,Interior,Royal Inland Hospital,Dental Surgery,127,89,7.4,22.7,18_Q3
75844,2018,Q3,Interior,Royal Inland Hospital,Excision Lesion/Tumour,23,24,4.9,17.4,18_Q3
75845,2018,Q3,Interior,Royal Inland Hospital,Fallopian Tube/Ovarian Surgery,37,43,6.0,16.7,18_Q3
75846,2018,Q3,Interior,Royal Inland Hospital,Fracture Repair,9,15,4.7,8.7,18_Q3
75847,2018,Q3,Interior,Royal Inland Hospital,Hand/Wrist Surgery,43,13,10.0,42.5,18_Q3
75848,2018,Q3,Interior,Royal Inland Hospital,Hernia Repair - Abdominal,100,70,8.8,26.6,18_Q3
75849,2018,Q3,Interior,Royal Inland Hospital,Hip Replacement,154,85,12.7,28.4,18_Q3
75850,2018,Q3,Interior,Royal Inland Hospital,Kidney/Bladder Stone Removal,30,18,8.2,25.6,18_Q3
75851,2018,Q3,Interior,Royal Inland Hospital,Knee - ACL Repair,30,19,10.0,13.0,18_Q3
75852,2018,Q3,Interior,Royal Inland Hospital,Knee - Meniscectomy,61,70,9.9,19.9,18_Q3
75853,2018,Q3,Interior,Royal Inland Hospital,Knee Arthroscopy,35,10,5.8,9.0,18_Q3
75854,2018,Q3,Interior,Royal Inland Hospital,Knee Replacement,303,131,16.3,36.0,18_Q3
75855,2018,Q3,Interior,Royal Inland Hospital,Laparoscopy,12,10,3.0,6.0,18_Q3
75856,2018,Q3,Interior,Royal Inland Hospital,Lens & Vitreous (non-cataract) Surgery,64,46,3.0,20.0,18_Q3
75857,2018,Q3,Interior,Royal Inland Hospital,Male Reproductive Surgery,57,8,8.6,57.4,18_Q3
75858,2018,Q3,Interior,Royal Inland Hospital,Mastectomy,12,40,2.1,4.0,18_Q3
75859,2018,Q3,Interior,Royal Inland Hospital,Myringotomy,9,10,5.9,10.6,18_Q3
75860,2018,Q3,Interior,Royal Inland Hospital,Nasal Surgery,43,21,8.9,43.6,18_Q3
75861,2018,Q3,Interior,Royal Inland Hospital,Nerve Surgery,296,113,25.0,75.5,18_Q3
75862,2018,Q3,Interior,Royal Inland Hospital,Other Joint Reconstruction,79,32,11.9,34.1,18_Q3
75863,2018,Q3,Interior,Royal Inland Hospital,Other Orthopaedic Surgery,113,68,5.5,31.0,18_Q3
75864,2018,Q3,Interior,Royal Inland Hospital,Other Urology Surgery,42,33,7.1,12.2,18_Q3
75865,2018,Q3,Interior,Royal Inland Hospital,Parotidectomy,3,5,8.9,45.8,18_Q3
75866,2018,Q3,Interior,Royal Inland Hospital,Prostate Surgery,77,42,6.4,21.0,18_Q3
75867,2018,Q3,Interior,Royal Inland Hospital,Rectal Surgery,6,8,3.8,12.5,18_Q3
75868,2018,Q3,Interior,Royal Inland Hospital,Shoulder Surgery,109,43,12.4,22.1,18_Q3
75869,2018,Q3,Interior,Royal Inland Hospital,Sinus Surgery,35,17,6.7,10.8,18_Q3
75870,2018,Q3,Interior,Royal Inland Hospital,Skin Surgery,3,8,1.4,5.9,18_Q3
75871,2018,Q3,Interior,Royal Inland Hospital,Skin Tumour Removal,12,12,2.9,14.1,18_Q3
75872,2018,Q3,Interior,Royal Inland Hospital,Spinal/Back Surgery,301,103,9.7,69.7,18_Q3
75873,2018,Q3,Interior,Royal Inland Hospital,Tendon Surgery,8,13,3.9,10.6,18_Q3
75874,2018,Q3,Interior,Royal Inland Hospital,Thyroidectomy,12,6,6.7,19.6,18_Q3
75875,2018,Q3,Interior,Royal Inland Hospital,Tonsillectomy/Adenoidectomy,79,41,9.0,27.6,18_Q3
75876,2018,Q3,Interior,Royal Inland Hospital,Uterine Surgery,70,89,6.7,13.8,18_Q3
75877,2018,Q3,Interior,Royal Inland Hospital,Vaginal Repair,19,15,8.4,14.4,18_Q3
75878,2018,Q3,Interior,Royal Inland Hospital,Vascular Bypass Graft - Non Cardiac,6,20,0.7,2.9,18_Q3
75879,2018,Q3,Interior,Royal Inland Hospital,Vascular Surgery - Other,5,23,0.3,3.1,18_Q3
75880,2018,Q3,Interior,Royal Inland Hospital,Wound/Laceration Care,5,9,0.1,2.8,18_Q3
75881,2018,Q3,Interior,Shuswap Lake General Hospital,All Other Procedures,5,9,5.9,9.3,18_Q3
75883,2018,Q3,Interior,Shuswap Lake General Hospital,Bowel Resection,3,5,4.7,9.1,18_Q3
75884,2018,Q3,Interior,Shuswap Lake General Hospital,Cholecystectomy,13,16,6.0,11.8,18_Q3
75885,2018,Q3,Interior,Shuswap Lake General Hospital,Cyst/Ganglion Removal,3,5,11.7,25.1,18_Q3
75886,2018,Q3,Interior,Shuswap Lake General Hospital,D&C and Related Surgery,28,22,11.8,18.5,18_Q3
75887,2018,Q3,Interior,Shuswap Lake General Hospital,Fallopian Tube/Ovarian Surgery,12,8,14.9,20.8,18_Q3
75888,2018,Q3,Interior,Shuswap Lake General Hospital,Hand/Wrist Surgery,13,13,5.6,11.3,18_Q3
75889,2018,Q3,Interior,Shuswap Lake General Hospital,Hernia Repair - Abdominal,22,28,10.3,22.7,18_Q3
75890,2018,Q3,Interior,Shuswap Lake General Hospital,Knee Arthroscopy,30,14,12.4,19.7,18_Q3
75891,2018,Q3,Interior,Shuswap Lake General Hospital,Laparoscopy,14,10,14.1,20.6,18_Q3
75892,2018,Q3,Interior,Shuswap Lake General Hospital,Male Reproductive Surgery,7,9,5.3,17.9,18_Q3
75893,2018,Q3,Interior,Shuswap Lake General Hospital,Mastectomy,3,9,3.9,5.7,18_Q3
75894,2018,Q3,Interior,Shuswap Lake General Hospital,Other Orthopaedic Surgery,10,7,10.4,21.8,18_Q3
75895,2018,Q3,Interior,Shuswap Lake General Hospital,Skin Tumour Removal,9,22,6.3,9.5,18_Q3
75896,2018,Q3,Interior,Shuswap Lake General Hospital,Uterine Surgery,12,11,10.6,22.0,18_Q3
75897,2018,Q3,Interior,Shuswap Lake General Hospital,Vaginal Repair,11,5,17.0,28.2,18_Q3
75898,2018,Q3,Interior,Shuswap Lake General Hospital,Varicose Veins Ligation/Stripping,12,5,24.3,44.3,18_Q3
